Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
853.66,6.0,64.0,65.65035179120495,65.65035179120495,0.0,0.06,0.25,0.09,0.32,0.84,0.0,0.0,1.32,3.27,1.76,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,737.06,62.65,78.22,70.27908547085869,5.484003546674597,70.07,84662359.13382258,9.5,11.85240370689798,7.7551202261265235,37.82290734548621,0.92,141.55
817.43,6.0,64.0,47.99353343429798,47.99353343429798,0.0,0.1,0.28,0.16,0.14,0.76,0.0,0.0,1.1,3.25,1.64,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.28,59.72,76.33,68.17082143785008,5.158584436461179,68.85,84662359.13427703,9.5,11.671565021006336,7.295476525046573,31.124791481226108,0.94,141.55
850.99,6.0,64.0,38.67043188215,38.67043188215,0.0,0.05,0.25,0.16,0.24,0.84,0.0,0.0,1.21,3.3,1.66,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,730.59,64.64,75.86,69.77335727327367,4.024698593963468,69.51,84662359.13483638,9.5,11.809532759008423,5.699764185243261,20.76127785133835,0.85,141.55
859.96,6.0,64.0,39.41262961685896,39.41262961685896,0.0,0.09,0.29,0.14,0.16,0.85,0.0,0.0,1.12,3.44,1.79,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,716.93,60.04,74.72,67.67240231835586,4.515567274156719,69.01,84662359.13527869,9.5,11.631211345200915,6.377212675485151,25.80636330133923,0.89,141.55
843.91,6.0,64.0,41.63495009984389,41.63495009984389,0.0,0.06,0.25,0.17,0.22,0.72,0.0,0.0,1.17,3.34,1.72,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,728.87,60.32,79.0,68.81462564297588,5.7997116453981015,69.47,84662359.13566782,9.5,11.727055492529344,8.211919200956267,40.53754452882048,0.91,141.55
913.42,6.0,64.0,33.11534240825152,33.11534240825152,0.0,0.09,0.25,0.12,0.31,0.85,0.0,0.0,1.18,3.53,1.82,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,744.03,63.04,79.48,70.8241855242281,5.602815780083181,70.92,84662359.13622575,9.5,11.898705035203244,7.907776220718017,36.570414209271824,0.95,141.55
769.15,6.0,64.0,51.51066787284199,51.51066787284199,0.0,0.03,0.19,0.17,0.16,0.82,0.0,0.0,0.94,3.13,1.48,8.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.21,62.16,79.2,68.87925877300373,5.8484967819267615,68.6,84662359.13675857,9.5,11.733137881080474,8.273496929154279,40.16616099849074,0.92,141.55
797.78,6.0,64.0,51.24578590701204,51.24578590701204,0.0,0.07,0.2,0.1,0.31,0.91,0.0,0.0,0.89,3.19,1.42,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,739.9,63.45,79.64,70.56880160091887,5.321163674393611,70.14,84662359.1370713,9.5,11.875646428109574,7.523147599879178,32.42274580546376,0.92,141.55
756.54,6.0,64.0,46.04443131229527,46.04443131229527,0.0,0.12,0.21,0.2,0.28,0.8,0.0,0.0,0.85,3.14,1.29,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,732.03,64.48,78.95,70.11435602757236,5.620946510494457,69.38,84662359.13770765,9.5,11.837694458695712,7.951254233802119,41.06891003706247,0.91,141.55
846.4,6.0,64.0,36.00844087537501,36.00844087537501,0.0,0.08,0.15,0.23,0.22,0.75,0.0,0.0,1.27,3.23,1.88,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,708.27,58.88,76.89,67.35225020297041,5.400796410262583,67.53,84662359.13820836,9.5,11.605280255595837,7.6317038315304275,39.93100170861928,0.83,141.55
941.57,6.0,64.0,28.18111367703339,28.18111367703339,0.0,0.04,0.22,0.13,0.22,0.75,0.0,0.0,1.5,3.56,2.1,10.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723.64,60.65,79.39,68.97798296762576,6.044550515472397,69.49,84662359.13852346,9.5,11.740997800668351,8.556900202337234,46.09574604527618,0.94,141.55
889.48,6.0,64.0,50.97005559791611,50.97005559791611,0.0,0.13,0.2,0.14,0.22,0.82,0.0,0.0,1.44,3.38,1.89,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723.35,62.29,79.25,68.88935025994817,5.198121240991561,68.68,84662359.13894074,9.5,11.733806970118753,7.339318040038365,33.25755160926442,0.94,141.55
975.09,6.0,64.0,49.67747050274088,49.67747050274088,0.0,0.09,0.3,0.12,0.22,0.81,0.0,0.0,1.84,3.63,2.27,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724.0,62.28,76.65,68.84134715795899,4.680588219810391,69.34,84662359.13933967,9.5,11.730044050143182,6.622890011813382,26.48753169724092,0.95,141.55
932.95,6.0,64.0,39.51514831418287,39.51514831418287,0.0,0.09,0.2,0.17,0.24,0.85,0.0,0.0,1.49,3.49,1.98,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,728.62,62.42,78.43,69.77464038313768,6.155750369162893,69.26,84662359.13977744,9.5,11.80744904133803,8.707791574315317,44.99378684551841,0.93,141.55
798.71,6.0,64.0,41.445307920421726,41.445307920421726,0.0,0.1,0.25,0.15,0.26,0.81,0.0,0.0,1.23,3.14,1.63,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,737.8,63.12,78.92,70.50163337805986,5.190196206872876,70.19,84662359.14029805,9.5,11.871126974069826,7.3241525905222895,32.168105653504355,0.94,141.55
875.59,6.0,64.0,44.55490493513464,44.55490493513464,0.0,0.07,0.15,0.22,0.22,0.79,0.0,0.0,1.35,3.32,1.88,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,714.28,59.57,78.08,68.19351255413832,6.449248140711912,67.8,84662359.14070177,9.5,11.67056968873781,9.13185822186787,48.73899446260261,0.91,141.55
939.67,6.0,64.0,30.108841943964507,30.108841943964507,0.0,0.09,0.31,0.14,0.2,0.77,0.0,0.0,1.27,3.64,2.0,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,732.23,60.48,78.8,69.56384462944177,5.595737612043307,69.84,84662359.14116575,9.5,11.79194000556908,7.921011526140127,37.48731752804181,0.91,141.55
895.25,6.0,64.0,36.4350856744964,36.4350856744964,0.0,0.05,0.25,0.16,0.19,0.77,0.0,0.0,1.27,3.42,1.87,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720.12,62.89,75.64,68.8852771751812,4.31677170527813,68.68,84662359.14154811,9.5,11.735349294213606,6.113185847023293,25.52246325100079,0.86,141.55
933.27,6.0,64.0,51.72418860642812,51.72418860642812,0.0,0.05,0.31,0.11,0.16,0.85,0.0,0.0,1.28,3.69,1.94,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,724.84,62.08,75.66,68.6952923324096,4.485396961584765,69.29,84662359.14198889,9.5,11.717919979634068,6.351546367804283,22.789934476562536,0.93,141.55
830.15,6.0,64.0,39.58441764750822,39.58441764750822,0.0,0.04,0.29,0.2,0.24,0.82,0.0,0.0,1.1,3.37,1.62,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,735.19,59.84,78.69,69.07235402024875,6.500352955684496,70.73,84662359.14265054,9.5,11.748811129605404,9.195148546418618,54.832821908116166,0.93,141.55
842.4,6.0,64.0,44.20812498925325,44.20812498925325,0.0,0.05,0.27,0.13,0.18,0.8,0.0,0.0,1.09,3.32,1.62,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,738.25,64.37,79.15,70.70373007212946,5.1692343686095485,70.04,84662359.14310284,9.5,11.889900360684896,7.315095096068197,30.58683870819948,0.94,141.55
671.89,6.0,64.0,47.23267358087501,47.23267358087501,0.0,0.06,0.28,0.05,0.33,0.8,0.0,0.0,0.72,2.93,1.05,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,740.84,62.21,78.65,70.53818386949308,5.752954121629203,71.53,84662359.1435812,9.5,11.872160087672633,8.14222651727389,38.78277919504198,0.95,141.55
707.8,6.0,64.0,55.38176167033652,55.38176167033652,0.0,0.06,0.22,0.16,0.17,0.84,0.0,0.0,0.74,3.03,1.25,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,721.06,61.7,77.08,68.97158645345021,4.914004538070344,68.64,84662359.14405097,9.5,11.739523292072786,6.93137038716202,30.35625348655785,0.9,141.55
765.25,6.0,64.0,48.98251725631887,48.98251725631887,0.0,0.02,0.25,0.18,0.28,0.76,0.0,0.0,0.86,3.11,1.47,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,731.48,63.36,79.5,69.7921432206854,5.451318336680499,70.07,84662359.14442913,9.5,11.8037917580367,7.683888658454081,38.27691855567574,0.91,141.55
788.49,6.0,64.0,51.43770148871639,51.43770148871639,0.0,0.16,0.28,0.1,0.33,0.83,0.0,0.0,1.11,3.12,1.51,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,749.03,66.04,78.51,71.0915483563564,4.423161061741251,71.61,84662359.14485286,9.5,11.922000774587708,6.252821842786812,23.30487067010008,0.94,141.55
706.9,5.88,62.72,34.2528246924946,34.2528246924946,0.0,0.08,0.19,0.14,0.19,0.8,0.0,0.0,0.96,2.95,1.31,7.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,0.0,0.98,0.98,728.95,59.66,80.81,69.85205719839156,6.327989514581349,68.88,84662359.14586706,9.5,11.812785730585926,8.942856768545173,45.20467967229392,0.95,141.55
833.44,6.0,64.0,32.99550652771892,32.99550652771892,0.0,0.06,0.14,0.19,0.21,0.81,0.0,0.0,1.28,3.22,1.69,8.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707.96,59.77,78.08,68.01770332539837,5.626110988345347,66.78,84662359.14591748,9.5,11.661943845436474,7.938505763202374,38.98103221459097,0.95,141.55
976.87,6.0,64.0,32.767130877586226,32.767130877586226,0.0,0.09,0.28,0.17,0.22,0.78,0.0,0.0,1.67,3.63,2.25,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,727.84,62.44,77.64,69.51474997199222,5.071522977830143,68.57,84662359.14609097,9.5,11.78965315662987,7.15627973898537,31.686221435057405,0.95,141.55
731.99,6.0,64.0,56.24223706763783,56.24223706763783,0.0,0.07,0.15,0.15,0.2,0.84,0.0,0.0,1.09,2.89,1.56,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,726.7,62.41,79.06,69.63184174923805,5.388788687555024,68.81,84662359.14654516,9.5,11.79740243381084,7.617767852683229,39.771733698472886,0.85,141.55
760.04,6.0,64.0,52.60626679217132,52.60626679217132,0.0,0.07,0.25,0.17,0.17,0.82,0.0,0.0,0.9,3.11,1.45,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,727.4,62.72,77.08,69.17684936236792,4.320061494391499,69.38,84662359.14699645,9.5,11.760774117528351,6.117189592781249,25.945136025962192,0.8,141.55
998.11,6.0,64.0,41.03649508624912,41.03649508624912,0.0,0.06,0.18,0.14,0.31,0.85,0.0,0.0,1.21,3.68,1.84,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,730.49,63.8,78.46,69.68812778333637,4.880310897178367,69.13,84662359.14737506,9.5,11.80307980579514,6.892826263792067,28.8924647879008,0.92,141.55
871.23,6.0,64.0,49.49369462868431,49.49369462868431,0.0,0.04,0.3,0.17,0.23,0.81,0.0,0.0,1.06,3.4,1.77,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,742.16,64.4,77.94,71.21756251217823,4.541376698908676,70.0,84662359.1479405,9.5,11.93115923294696,6.420548569386552,25.96061902756877,0.91,141.55
887.04,6.0,64.0,50.16699496840581,50.16699496840581,0.0,0.07,0.29,0.13,0.2,0.83,0.0,0.0,1.22,3.44,1.85,9.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,737.81,64.53,78.83,70.55575897008907,4.748138357952397,70.32,84662359.14837551,9.5,11.876608652266247,6.70103282308192,27.305597484431345,0.9,141.55
784.3,6.0,64.0,43.91522672826811,43.91522672826811,0.0,0.06,0.23,0.14,0.25,0.76,0.0,0.0,1.03,3.19,1.47,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,739.89,61.08,80.19,70.43604304424505,5.901572795758476,70.06,84662359.14875525,9.5,11.865238865547564,8.351306343224163,41.95878401944683,0.86,141.55
934.61,6.0,64.0,35.84343498084328,35.84343498084328,0.0,0.05,0.27,0.19,0.16,0.82,0.0,0.0,1.24,3.6,1.95,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.07,60.89,75.92,68.67384439098913,5.135070557398812,68.36,84662359.14928809,9.5,11.71739490058432,7.258886226330377,33.348358837731254,0.93,141.55
797.17,6.0,64.0,40.91955711181093,40.91955711181093,0.0,0.07,0.27,0.12,0.27,0.82,0.0,0.0,1.02,3.22,1.62,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.1,64.61,79.48,71.58401598740957,5.433552829673984,71.05,84662359.14963181,9.5,11.963954386368188,7.681694024550094,34.28906827770958,0.94,141.55
839.32,6.0,64.0,53.39973262209039,53.39973262209039,0.0,0.08,0.15,0.14,0.19,0.84,0.0,0.0,0.91,3.13,1.42,9.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,712.66,61.76,78.53,68.05487914424756,5.268929774792356,67.66,84662359.15008456,9.5,11.664609565538196,7.412963517076312,33.30560934259868,0.93,141.55
910.16,6.0,64.0,31.2889941458081,31.2889941458081,0.0,0.06,0.26,0.1,0.33,0.84,0.0,0.0,1.11,3.01,1.53,10.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,752.94,63.73,83.44,71.6909633036812,7.146181208767499,71.8,84662359.15047184,9.5,11.96871993586411,10.10249237691868,80.42097605316503,0.9,141.55
961.75,6.0,64.0,42.72813450645126,42.72813450645126,0.0,0.1,0.09,0.16,0.26,0.85,0.0,0.0,1.48,3.51,2.07,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,725.24,59.87,92.21,69.08585690775513,9.335678107025345,69.26,84662359.15101045,9.5,11.744591833203453,13.2038290808143,184.52840236969183,0.95,141.55
979.61,6.0,64.0,29.661879358262933,29.661879358262933,0.0,0.08,0.22,0.18,0.25,0.85,0.0,0.0,1.58,3.66,2.12,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,727.93,61.8,78.67,69.03361016971505,5.191053859687248,69.3,84662359.15160996,9.5,11.747374615666557,7.334581803966538,30.335582515435025,0.95,141.55
853.67,6.0,64.0,42.294847414144016,42.294847414144016,0.0,0.09,0.23,0.13,0.27,0.79,0.0,0.0,1.16,3.36,1.66,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,734.99,61.0,77.54,69.38874390079305,5.762033836950905,70.36,84662359.15222725,9.5,11.775283993164864,8.142885286102182,42.65934466971673,0.91,141.55
802.67,6.0,64.0,51.35248675342415,51.35248675342415,0.0,0.06,0.21,0.17,0.25,0.81,0.0,0.0,1.16,3.27,1.57,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,736.26,61.04,81.18,70.49904251072286,6.829565499752437,70.01,84662359.15271895,9.5,11.86990710424326,9.658042051538509,56.28836394004583,0.94,141.55
829.24,6.0,64.0,30.59759350706094,30.59759350706094,0.0,0.11,0.33,0.13,0.27,0.72,0.0,0.0,1.24,3.26,1.69,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,747.62,64.83,79.21,71.74992413060797,4.553277884579335,70.64,84662359.15329352,9.5,11.9753006050841,6.436627431538779,26.64534197815328,0.88,141.55
770.04,6.0,64.0,32.7319901463162,32.7319901463162,0.0,0.06,0.17,0.23,0.2,0.76,0.0,0.0,1.15,3.06,1.61,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,726.03,60.54,77.99,69.3633079549879,5.913818850315937,68.63,84662359.15375255,9.5,11.773574416120749,8.365919910279628,43.29382872799188,0.9,141.55
806.72,6.0,64.0,31.48721901410702,31.48721901410702,0.0,0.17,0.32,0.05,0.35,0.81,0.0,0.0,1.29,3.23,1.61,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,756.93,66.16,77.8,71.78032999418024,4.529342719357473,72.38,84662359.1541462,9.5,11.979009610078393,6.394700674238748,25.94568052509518,0.94,141.55
700.12,6.0,64.0,23.279155638783937,23.279155638783937,0.0,0.29,0.36,0.06,0.29,0.64,0.0,0.0,0.96,3.08,1.11,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,773.87,66.82,81.78,73.55079132842559,5.873108321829624,73.76,84662359.15509215,9.5,12.12636307695783,8.313177240436666,38.873001149489,0.91,141.55
853.87,6.0,64.0,14.423238989329084,14.423238989329084,0.0,0.37,0.34,0.1,0.19,0.66,0.0,0.0,1.54,3.43,1.54,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,749.75,66.49,81.03,71.34193539355383,5.694465772057576,71.91,84662359.15600389,9.5,11.942829100169488,8.0468396133911,36.8577944494419,0.92,141.55
797.01,6.0,64.0,17.159115569554274,17.159115569554274,0.0,0.34,0.2,0.18,0.12,0.66,0.0,0.0,1.63,3.14,1.53,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,718.83,61.44,77.63,68.09726788502175,5.715084612770933,67.92,84662359.15690316,9.5,11.663443475135182,8.069672615085127,36.67379334197023,0.94,141.55
891.66,6.0,64.0,17.16685712392378,17.16685712392378,0.0,0.13,0.24,0.2,0.14,0.73,0.0,0.0,1.98,3.36,1.99,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,704.29,60.8,76.37,67.13624140479403,5.407272987331155,66.6,84662359.15725142,9.5,11.581880918464536,7.64508789741229,38.68405595489806,0.91,141.55
933.26,6.0,64.0,21.947831577468243,21.947831577468243,0.0,0.13,0.27,0.12,0.25,0.84,0.0,0.0,2.07,3.47,2.07,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,718.14,61.64,75.98,68.23561299523489,5.114749926097159,68.45,84662359.15748923,9.5,11.68056653934044,7.216311027235653,37.22650136776087,0.94,141.55
822.16,6.0,64.0,20.946117322064307,20.946117322064307,0.0,0.14,0.23,0.02,0.25,0.97,0.0,0.0,1.7,3.31,1.06,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,719.84,64.12,73.04,68.31930484754322,3.029627095401866,68.72,84662359.15766412,9.5,11.6889505275929,4.266434856177918,10.7665839310314,0.91,141.55
942.1,6.0,64.0,24.53196883528428,24.53196883528428,0.0,0.22,0.19,0.16,0.17,0.83,0.0,0.0,2.39,3.45,1.58,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,709.38,61.36,76.32,67.6955700064899,4.962488361266691,67.15,84662359.15794678,9.5,11.632251504839669,7.017329417093495,30.79616058697093,0.91,141.55
970.01,6.0,64.0,20.607891586340727,20.607891586340727,0.0,0.17,0.29,0.11,0.16,0.89,0.0,0.0,2.02,3.69,1.66,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,729.04,61.12,75.8,69.46530871583697,5.118552087225577,68.97,84662359.15823008,9.5,11.78210703324848,7.244917358458606,33.26726604553181,0.93,141.55
966.57,6.0,64.0,24.94009479987604,24.94009479987604,0.0,0.16,0.28,0.0,0.17,1.0,0.0,0.0,2.05,3.6,1.61,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750.36,66.72,76.56,71.57942497371909,3.863028404894597,71.56,84662359.15841778,9.5,11.963744432760697,5.464684938857517,16.821533899071717,0.93,141.55
1034.72,6.0,64.0,22.83595252613866,22.83595252613866,0.0,0.18,0.16,0.17,0.13,0.82,0.0,0.0,2.17,3.75,1.7,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707.09,61.72,76.21,67.54755647641831,5.065098835731194,67.21,84662359.15864596,9.5,11.61407517212458,7.16202495215197,32.15294134477635,0.93,141.55
959.66,6.0,64.0,25.11056502967236,25.11056502967236,0.0,0.12,0.1,0.35,0.08,0.56,0.0,0.0,2.3,3.36,1.92,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,682.5,56.72,76.27,64.89672213682431,6.458017228352971,64.17,84662359.15895116,9.5,11.383029426044208,9.120597348089335,49.95367788536256,0.87,141.55
949.98,6.0,64.0,24.73945817657724,24.73945817657724,0.0,0.09,0.07,0.43,0.07,0.55,0.0,0.0,2.08,3.33,2.04,10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,662.02,55.45,77.77,63.73747183269088,7.432156649982062,62.92,84662359.1591283,9.5,11.285238629573016,10.518201877127296,62.747403811405256,0.93,141.55
1025.58,6.0,64.0,20.74036077505537,20.74036077505537,0.0,0.04,0.11,0.48,0.11,0.45,0.0,0.0,2.25,3.52,2.46,11.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,665.52,55.16,77.34,63.38262082911929,8.03933725679638,63.47,84662359.15939823,9.5,11.252321447861958,11.366484282908695,73.56992214184251,0.92,141.55
1001.4,6.0,64.0,25.01564268787424,25.01564268787424,0.0,0.1,0.12,0.45,0.13,0.48,0.0,0.0,2.02,3.44,2.32,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,672.96,54.87,79.35,64.18094507384599,8.595256702544827,64.31,84662359.15960532,9.5,11.322384479857874,12.14629987500236,82.78437377485179,0.94,141.55
822.31,6.0,64.0,41.73248727040222,41.73248727040222,0.0,0.1,0.18,0.21,0.24,0.73,0.0,0.0,1.49,3.14,1.82,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,735.21,59.21,81.5,69.62840575837131,8.506570162980335,70.14,84662359.1598019,9.5,11.79556744343351,12.028307946226157,84.34914337197681,0.94,141.55
687.08,6.0,64.0,37.6488691177458,37.6488691177458,0.0,0.2,0.3,0.04,0.31,0.77,0.0,0.0,0.94,2.88,1.22,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,765.37,64.4,81.49,73.03197410101939,5.735616146668914,72.46,84662359.16007441,9.5,12.08348514366268,8.112171773302272,36.43657479303968,0.93,141.55
725.96,6.0,64.0,33.74949804251607,33.74949804251607,0.0,0.1,0.08,0.28,0.17,0.71,0.0,0.0,1.05,3.03,1.34,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,700.2,57.89,79.62,66.89296382513255,7.326271907497147,66.48,84662359.16071062,9.5,11.55889323642467,10.366086995793042,59.0928029607007,0.95,141.55
811.92,6.0,64.0,31.351194508770263,31.351194508770263,0.0,0.08,0.21,0.19,0.24,0.76,0.0,0.0,1.26,3.21,1.67,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,712.7,59.4,77.01,67.37274413980413,6.388730114922339,68.13,84662359.1608997,9.5,11.601721932652332,9.018146756895714,54.61923659654807,0.91,141.55
962.83,6.0,64.0,32.836540193302106,32.836540193302106,0.0,0.15,0.24,0.01,0.3,0.95,0.0,0.0,1.46,3.6,1.96,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,726.34,66.04,73.86,68.81754945213885,2.8759727089124825,69.47,84662359.16105859,9.5,11.731074174109136,4.068519873171328,9.716177292324682,0.92,141.55
